customer_city,order_purchase_date,Total_sales
Resende,2018-02-21,253.29000000000002
Resende,2018-02-27,206.57
Resende,2018-03-02,271.31
Resende,2018-03-03,87.64
Resende,2018-03-06,61.459999999999994
Resende,2018-03-09,65.19
Resende,2018-03-17,165.48
Resende,2018-03-21,139.94
Resende,2018-03-23,88.91
Resende,2018-03-25,393.93
Resende,2018-04-02,101.12
Resende,2018-04-06,88.03
Resende,2018-04-10,531.4300000000001
Resende,2018-04-11,137.74
Resende,2018-04-12,84.23
Resende,2018-04-22,222.86
Resende,2018-05-02,61.839999999999996
Resende,2018-05-04,51.87
Resende,2018-05-06,159.21
Resende,2018-06-03,101.21000000000001
Resende,2018-06-07,122.97
Resende,2018-06-10,63.5
Resende,2018-06-12,64.94000000000001
Resende,2018-06-17,260.88
Resende,2018-07-01,25.0
Resende,2018-07-05,80.4
Resende,2018-07-18,84.23
Resende,2018-07-22,222.68
Resende,2018-08-13,55.839999999999996
Resende,2018-08-15,147.37
Resende,2018-08-19,163.75
Resende,2018-08-28,134.04000000000002
Resende Costa,2017-11-15,165.25
Resende Costa,2017-12-30,66.67
Reserva,2017-01-18,152.09
Reserva,2017-10-08,54.09
Reserva,2018-01-15,39.42
Reserva,2018-02-06,126.16
Reserva,2018-04-07,39.42
Reserva,2018-08-08,140.62
Reserva,2018-08-16,317.97
Reserva do Cabacal,2018-08-16,377.06
Resplendor,2017-04-22,55.46
Resplendor,2017-10-01,62.11
Resplendor,2017-10-29,346.59000000000003
Resplendor,2017-11-08,62.45
Resplendor,2018-03-09,18.830000000000002
Resplendor,2018-03-14,69.97
Resplendor,2018-06-05,34.089999999999996
Resplendor,2018-07-02,196.02
Resplendor,2018-07-18,94.3
Ressaquinha,2018-04-03,229.07
Restinga Seca,2017-10-07,151.37
Restinga Seca,2017-11-27,388.44
Restinga Seca,2018-05-06,76.33
Restinga Seca,2018-05-29,408.69
Riachao,2017-02-15,76.85
Riachao das Neves,2017-12-09,151.26
Riachao do Jacuipe,2018-01-12,1225.05
Riachao do Jacuipe,2018-03-26,1225.05
Riachao do Jacuipe,2018-04-25,36.96
Riachao do Jacuipe,2018-05-09,82.28
Riacho da Cruz,2017-06-18,207.67000000000002
Riacho da Cruz,2018-01-23,177.34
Riacho das Almas,2018-06-21,211.82999999999998
Riacho de Santana,2017-07-16,56.92
Riacho de Santana,2017-11-21,273.32
Riacho de Santana,2017-12-26,175.55
Riacho de Santana,2018-01-27,110.98
Riacho de Santana,2018-04-14,146.76999999999998
Riacho de Santana,2018-05-25,189.49
Riacho dos Machados,2017-12-11,74.16
Riacho dos Machados,2018-04-15,76.89
Riacho dos Machados,2018-05-10,86.25
Riacho dos Machados,2018-07-17,170.84
Riacho dos Machados,2018-07-28,340.2
Rianapolis,2017-04-03,56.01
Rianapolis,2017-08-29,191.99
Ribeira,2017-04-03,40.95
Ribeira,2018-07-16,122.83999999999999
Ribeira do Amparo,2017-12-06,78.32
Ribeira do Amparo,2018-01-08,61.79
Ribeira do Pombal,2017-07-05,56.69
Ribeira do Pombal,2017-10-26,106.06
Ribeira do Pombal,2018-04-06,368.66
Ribeira do Pombal,2018-06-02,197.59
Ribeira do Pombal,2018-07-26,46.79
Ribeira do Pombal,2018-07-28,107.77
Ribeira do Pombal,2018-08-07,57.8
Ribeirao,2017-06-29,117.74000000000001
Ribeirao,2017-09-19,135.04000000000002
Ribeirao,2018-05-31,50.629999999999995
Ribeirao,2018-07-19,118.55
Ribeirao Bonito,2017-05-21,155.63
Ribeirao Bonito,2017-09-06,62.91
Ribeirao Bonito,2017-10-20,29.95
Ribeirao Bonito,2018-01-22,34.75
Ribeirao Bonito,2018-05-31,29.95
Ribeirao Bonito,2018-06-10,136.4
Ribeirao Bonito,2018-06-16,139.8
Ribeirao Bonito,2018-06-26,41.36
Ribeirao Branco,2017-11-11,251.64999999999998
Ribeirao Branco,2018-05-02,244.45
Ribeirao Branco,2018-06-21,47.0
Ribeirao Cascalheira,2018-07-30,67.39
Ribeirao Claro,2017-05-29,138.07999999999998
Ribeirao Claro,2017-08-12,349.3
Ribeirao Claro,2017-12-06,167.59
Ribeirao Claro,2018-02-05,161.63
Ribeirao Claro,2018-03-18,49.22
Ribeirao Pires,2017-01-27,161.56
Ribeirao Pires,2017-03-23,63.62
Ribeirao Pires,2017-04-07,63.599999999999994
Ribeirao Pires,2017-04-08,273.18
Ribeirao Pires,2017-05-03,41.29
Ribeirao Pires,2017-05-07,411.23
Ribeirao Pires,2017-05-08,52.17
Ribeirao Pires,2017-06-03,256.59
Ribeirao Pires,2017-06-07,38.72
Ribeirao Pires,2017-06-20,33.37
Ribeirao Pires,2017-06-30,117.13000000000001
Ribeirao Pires,2017-07-05,36.11
Ribeirao Pires,2017-07-20,223.89
Ribeirao Pires,2017-07-21,157.51
Ribeirao Pires,2017-07-25,365.88
Ribeirao Pires,2017-07-29,328.38
Ribeirao Pires,2017-08-10,108.31
Ribeirao Pires,2017-08-11,37.75
Ribeirao Pires,2017-08-13,238.8
Ribeirao Pires,2017-09-09,98.28
Ribeirao Pires,2017-09-10,36.85
Ribeirao Pires,2017-09-11,37.769999999999996
Ribeirao Pires,2017-09-13,189.63
Ribeirao Pires,2017-09-15,94.64
Ribeirao Pires,2017-09-20,217.02
Ribeirao Pires,2017-10-09,51.69
Ribeirao Pires,2017-10-14,347.84
Ribeirao Pires,2017-10-17,68.78
Ribeirao Pires,2017-10-19,72.00999999999999
Ribeirao Pires,2017-11-09,57.5
Ribeirao Pires,2017-11-18,235.98999999999998
Ribeirao Pires,2017-11-24,263.42
Ribeirao Pires,2017-11-25,126.08
Ribeirao Pires,2017-11-28,23.68
Ribeirao Pires,2017-12-07,432.52000000000004
Ribeirao Pires,2017-12-11,60.0
Ribeirao Pires,2017-12-12,27.77
Ribeirao Pires,2017-12-18,26.38
Ribeirao Pires,2017-12-19,29.75
Ribeirao Pires,2018-01-03,27.299999999999997
Ribeirao Pires,2018-01-06,116.13
Ribeirao Pires,2018-01-07,83.23
Ribeirao Pires,2018-01-19,36.46
Ribeirao Pires,2018-01-22,192.01
Ribeirao Pires,2018-02-09,657.4
Ribeirao Pires,2018-02-13,121.0
Ribeirao Pires,2018-02-14,63.269999999999996
Ribeirao Pires,2018-02-19,59.62
Ribeirao Pires,2018-02-21,162.34
Ribeirao Pires,2018-02-24,63.11
Ribeirao Pires,2018-02-26,51.84
Ribeirao Pires,2018-02-28,51.78
Ribeirao Pires,2018-03-03,62.269999999999996
Ribeirao Pires,2018-03-08,127.41000000000001
Ribeirao Pires,2018-03-11,72.43
Ribeirao Pires,2018-03-14,97.85
Ribeirao Pires,2018-03-18,137.15
Ribeirao Pires,2018-03-22,24.72
Ribeirao Pires,2018-03-26,356.32000000000005
Ribeirao Pires,2018-03-27,69.71
Ribeirao Pires,2018-03-28,121.96
Ribeirao Pires,2018-04-03,162.57
Ribeirao Pires,2018-04-05,129.01
Ribeirao Pires,2018-04-08,34.71
Ribeirao Pires,2018-04-10,307.98
Ribeirao Pires,2018-04-13,105.99
Ribeirao Pires,2018-04-16,114.77000000000001
Ribeirao Pires,2018-04-24,135.13
Ribeirao Pires,2018-04-25,28.51
Ribeirao Pires,2018-04-27,86.64
Ribeirao Pires,2018-04-29,165.67000000000002
Ribeirao Pires,2018-05-03,100.34
Ribeirao Pires,2018-05-07,102.13
Ribeirao Pires,2018-05-11,38.17
Ribeirao Pires,2018-05-12,326.16
Ribeirao Pires,2018-05-22,190.69
Ribeirao Pires,2018-05-29,47.68
Ribeirao Pires,2018-06-06,103.08000000000001
Ribeirao Pires,2018-06-12,73.12
Ribeirao Pires,2018-06-14,180.78
Ribeirao Pires,2018-06-15,92.61
Ribeirao Pires,2018-06-17,196.32
Ribeirao Pires,2018-06-20,105.42
Ribeirao Pires,2018-07-01,206.43
Ribeirao Pires,2018-07-14,22.38
Ribeirao Pires,2018-07-17,82.33000000000001
Ribeirao Pires,2018-07-23,44.28
Ribeirao Pires,2018-07-24,56.86
Ribeirao Pires,2018-07-25,58.07
Ribeirao Pires,2018-08-02,87.36
Ribeirao Pires,2018-08-06,30.72
Ribeirao Pires,2018-08-07,34.68
Ribeirao Pires,2018-08-20,52.58
Ribeirao Preto,2017-01-26,67.57
Ribeirao Preto,2017-01-28,128.54
Ribeirao Preto,2017-01-30,158.98000000000002
Ribeirao Preto,2017-02-04,213.92000000000002
Ribeirao Preto,2017-02-06,279.71000000000004
Ribeirao Preto,2017-02-10,191.14
Ribeirao Preto,2017-02-14,54.0
Ribeirao Preto,2017-02-17,42.769999999999996
Ribeirao Preto,2017-02-19,332.73
Ribeirao Preto,2017-02-23,584.96
Ribeirao Preto,2017-03-01,188.85
Ribeirao Preto,2017-03-06,200.52
Ribeirao Preto,2017-03-07,305.62
Ribeirao Preto,2017-03-08,1070.04
Ribeirao Preto,2017-03-09,558.16
Ribeirao Preto,2017-03-10,193.64999999999998
Ribeirao Preto,2017-03-13,202.24
Ribeirao Preto,2017-03-24,118.93
Ribeirao Preto,2017-03-25,487.03
Ribeirao Preto,2017-03-26,165.53
Ribeirao Preto,2017-03-30,41.75
Ribeirao Preto,2017-03-31,970.9200000000001
Ribeirao Preto,2017-04-07,343.64
Ribeirao Preto,2017-04-08,133.45999999999998
Ribeirao Preto,2017-04-09,82.14
Ribeirao Preto,2017-04-10,193.3
Ribeirao Preto,2017-04-11,148.0
Ribeirao Preto,2017-04-13,37.74
Ribeirao Preto,2017-04-20,125.50999999999999
Ribeirao Preto,2017-04-28,84.07
Ribeirao Preto,2017-04-29,164.47
Ribeirao Preto,2017-05-01,177.83999999999997
Ribeirao Preto,2017-05-07,80.92
Ribeirao Preto,2017-05-08,419.9
Ribeirao Preto,2017-05-10,40.61
Ribeirao Preto,2017-05-11,67.36
Ribeirao Preto,2017-05-14,178.98
Ribeirao Preto,2017-05-15,114.80000000000001
Ribeirao Preto,2017-05-16,70.89
Ribeirao Preto,2017-05-20,86.02000000000001
Ribeirao Preto,2017-05-22,172.42000000000002
Ribeirao Preto,2017-06-02,101.31
Ribeirao Preto,2017-06-04,324.97
Ribeirao Preto,2017-06-06,103.07
Ribeirao Preto,2017-06-08,84.23
Ribeirao Preto,2017-06-09,285.02
Ribeirao Preto,2017-06-12,43.81
Ribeirao Preto,2017-06-13,188.1
Ribeirao Preto,2017-06-14,184.93
Ribeirao Preto,2017-06-15,67.57
Ribeirao Preto,2017-06-17,41.79
Ribeirao Preto,2017-06-18,345.32
Ribeirao Preto,2017-06-21,112.94
Ribeirao Preto,2017-06-23,99.53
Ribeirao Preto,2017-06-24,311.95000000000005
Ribeirao Preto,2017-06-25,111.19
Ribeirao Preto,2017-06-28,794.0699999999999
Ribeirao Preto,2017-06-29,218.21
Ribeirao Preto,2017-07-06,233.16000000000003
Ribeirao Preto,2017-07-10,133.46
Ribeirao Preto,2017-07-14,54.36
Ribeirao Preto,2017-07-15,590.76
Ribeirao Preto,2017-07-16,159.24
Ribeirao Preto,2017-07-17,56.370000000000005
Ribeirao Preto,2017-07-18,77.85999999999999
Ribeirao Preto,2017-07-19,895.87
Ribeirao Preto,2017-07-20,664.15
Ribeirao Preto,2017-07-21,63.07
Ribeirao Preto,2017-07-22,48.64
Ribeirao Preto,2017-07-25,76.92
Ribeirao Preto,2017-07-26,90.47
Ribeirao Preto,2017-07-29,76.02
Ribeirao Preto,2017-07-30,63.269999999999996
Ribeirao Preto,2017-08-01,39.55
Ribeirao Preto,2017-08-02,30.490000000000002
Ribeirao Preto,2017-08-05,321.93
Ribeirao Preto,2017-08-09,161.69
Ribeirao Preto,2017-08-11,531.53
Ribeirao Preto,2017-08-15,133.95000000000002
Ribeirao Preto,2017-08-18,295.81
Ribeirao Preto,2017-08-21,742.88
Ribeirao Preto,2017-08-22,103.55000000000001
Ribeirao Preto,2017-08-26,53.0
Ribeirao Preto,2017-08-27,1711.03
Ribeirao Preto,2017-08-30,273.83
Ribeirao Preto,2017-08-31,72.43
Ribeirao Preto,2017-09-03,124.5
Ribeirao Preto,2017-09-04,32.68
Ribeirao Preto,2017-09-08,489.71999999999997
Ribeirao Preto,2017-09-12,175.82
Ribeirao Preto,2017-09-14,344.33000000000004
Ribeirao Preto,2017-09-17,181.84
Ribeirao Preto,2017-09-19,35.55
Ribeirao Preto,2017-09-22,139.41
Ribeirao Preto,2017-09-24,37.35
Ribeirao Preto,2017-09-27,161.54
Ribeirao Preto,2017-10-01,60.64
Ribeirao Preto,2017-10-04,412.33000000000004
Ribeirao Preto,2017-10-09,37.86
Ribeirao Preto,2017-10-10,101.86000000000001
Ribeirao Preto,2017-10-13,1453.78
Ribeirao Preto,2017-10-19,690.9
Ribeirao Preto,2017-10-22,190.48000000000002
Ribeirao Preto,2017-10-24,64.28
Ribeirao Preto,2017-10-26,80.2
Ribeirao Preto,2017-10-28,50.86
Ribeirao Preto,2017-10-29,198.62
Ribeirao Preto,2017-10-30,50.87
Ribeirao Preto,2017-10-31,10.879999999999999
Ribeirao Preto,2017-11-02,63.269999999999996
Ribeirao Preto,2017-11-03,82.52000000000001
Ribeirao Preto,2017-11-07,69.7
Ribeirao Preto,2017-11-09,878.98
Ribeirao Preto,2017-11-10,380.6
Ribeirao Preto,2017-11-12,253.01
Ribeirao Preto,2017-11-13,696.0
Ribeirao Preto,2017-11-14,42.69
Ribeirao Preto,2017-11-18,542.33
Ribeirao Preto,2017-11-20,416.40000000000003
Ribeirao Preto,2017-11-21,163.81
Ribeirao Preto,2017-11-22,66.09
Ribeirao Preto,2017-11-24,1324.45
Ribeirao Preto,2017-11-25,196.46
Ribeirao Preto,2017-11-26,1076.6100000000001
Ribeirao Preto,2017-11-27,851.79
Ribeirao Preto,2017-11-28,1110.49
Ribeirao Preto,2017-11-29,103.93
Ribeirao Preto,2017-12-01,281.63
Ribeirao Preto,2017-12-02,72.9
Ribeirao Preto,2017-12-04,315.29
Ribeirao Preto,2017-12-05,1440.77
Ribeirao Preto,2017-12-07,630.75
Ribeirao Preto,2017-12-08,412.23
Ribeirao Preto,2017-12-09,65.78
Ribeirao Preto,2017-12-10,218.22
Ribeirao Preto,2017-12-11,125.52000000000001
Ribeirao Preto,2017-12-12,1120.34
Ribeirao Preto,2017-12-13,116.43
Ribeirao Preto,2017-12-14,1281.3700000000001
Ribeirao Preto,2017-12-15,127.08
Ribeirao Preto,2017-12-17,794.0699999999999
Ribeirao Preto,2017-12-19,357.23
Ribeirao Preto,2017-12-21,367.56
Ribeirao Preto,2017-12-22,35.42
Ribeirao Preto,2017-12-26,698.17
Ribeirao Preto,2017-12-29,142.31
Ribeirao Preto,2017-12-30,51.75
Ribeirao Preto,2018-01-01,83.06
Ribeirao Preto,2018-01-03,162.84
Ribeirao Preto,2018-01-04,234.12
Ribeirao Preto,2018-01-05,163.19
Ribeirao Preto,2018-01-08,280.87
Ribeirao Preto,2018-01-09,135.05
Ribeirao Preto,2018-01-11,355.83
Ribeirao Preto,2018-01-12,216.93
Ribeirao Preto,2018-01-15,46.75
Ribeirao Preto,2018-01-16,282.01
Ribeirao Preto,2018-01-17,3347.77
Ribeirao Preto,2018-01-18,122.27
Ribeirao Preto,2018-01-19,305.22
Ribeirao Preto,2018-01-20,146.34
Ribeirao Preto,2018-01-22,30.689999999999998
Ribeirao Preto,2018-01-23,226.69
Ribeirao Preto,2018-01-25,526.15
Ribeirao Preto,2018-01-26,132.13
Ribeirao Preto,2018-01-27,1403.67
Ribeirao Preto,2018-01-30,128.54
Ribeirao Preto,2018-02-01,318.34
Ribeirao Preto,2018-02-02,162.65
Ribeirao Preto,2018-02-03,205.03
Ribeirao Preto,2018-02-04,172.52
Ribeirao Preto,2018-02-05,492.66
Ribeirao Preto,2018-02-06,83.41000000000001
Ribeirao Preto,2018-02-08,139.89000000000001
Ribeirao Preto,2018-02-10,65.88
Ribeirao Preto,2018-02-11,237.06
Ribeirao Preto,2018-02-13,167.69
Ribeirao Preto,2018-02-14,110.81
Ribeirao Preto,2018-02-16,68.83
Ribeirao Preto,2018-02-18,225.78
Ribeirao Preto,2018-02-19,930.32
Ribeirao Preto,2018-02-20,148.78000000000003
Ribeirao Preto,2018-02-22,150.95000000000002
Ribeirao Preto,2018-02-23,417.80000000000007
Ribeirao Preto,2018-02-24,61.84
Ribeirao Preto,2018-02-25,504.40999999999997
Ribeirao Preto,2018-02-26,562.4
Ribeirao Preto,2018-03-01,205.68
Ribeirao Preto,2018-03-02,32.7
Ribeirao Preto,2018-03-03,231.86
Ribeirao Preto,2018-03-04,92.14999999999999
Ribeirao Preto,2018-03-05,392.04
Ribeirao Preto,2018-03-06,336.48
Ribeirao Preto,2018-03-07,520.4
Ribeirao Preto,2018-03-08,189.44
Ribeirao Preto,2018-03-09,607.88
Ribeirao Preto,2018-03-10,227.45999999999998
Ribeirao Preto,2018-03-11,665.44
Ribeirao Preto,2018-03-12,204.08
Ribeirao Preto,2018-03-13,52.78
Ribeirao Preto,2018-03-14,386.71999999999997
Ribeirao Preto,2018-03-15,219.1
Ribeirao Preto,2018-03-16,108.13
Ribeirao Preto,2018-03-18,122.8
Ribeirao Preto,2018-03-19,1357.72
Ribeirao Preto,2018-03-20,214.32
Ribeirao Preto,2018-03-21,102.64
Ribeirao Preto,2018-03-22,385.16
Ribeirao Preto,2018-03-24,341.65000000000003
Ribeirao Preto,2018-03-25,73.34
Ribeirao Preto,2018-03-26,112.75
Ribeirao Preto,2018-03-27,82.36
Ribeirao Preto,2018-03-28,232.33
Ribeirao Preto,2018-03-30,814.27
Ribeirao Preto,2018-03-31,347.32000000000005
Ribeirao Preto,2018-04-01,254.89
Ribeirao Preto,2018-04-02,133.76
Ribeirao Preto,2018-04-05,656.53
Ribeirao Preto,2018-04-11,253.37
Ribeirao Preto,2018-04-12,243.54000000000002
Ribeirao Preto,2018-04-13,131.51999999999998
Ribeirao Preto,2018-04-15,500.04
Ribeirao Preto,2018-04-16,85.27
Ribeirao Preto,2018-04-17,181.84
Ribeirao Preto,2018-04-18,362.25
Ribeirao Preto,2018-04-20,204.48999999999998
Ribeirao Preto,2018-04-21,188.88
Ribeirao Preto,2018-04-23,351.32000000000005
Ribeirao Preto,2018-04-24,633.1
Ribeirao Preto,2018-04-25,211.85
Ribeirao Preto,2018-04-26,422.6
Ribeirao Preto,2018-04-29,115.45
Ribeirao Preto,2018-04-30,1438.9
Ribeirao Preto,2018-05-01,83.5
Ribeirao Preto,2018-05-02,61.75
Ribeirao Preto,2018-05-03,304.69
Ribeirao Preto,2018-05-04,617.38
Ribeirao Preto,2018-05-05,2395.5499999999997
Ribeirao Preto,2018-05-06,171.53
Ribeirao Preto,2018-05-07,446.21999999999997
Ribeirao Preto,2018-05-08,103.88000000000001
Ribeirao Preto,2018-05-09,73.34
Ribeirao Preto,2018-05-11,354.05
Ribeirao Preto,2018-05-12,72.98
Ribeirao Preto,2018-05-14,167.67000000000002
Ribeirao Preto,2018-05-18,31.939999999999998
Ribeirao Preto,2018-05-21,108.11
Ribeirao Preto,2018-05-26,77.03
Ribeirao Preto,2018-05-29,110.3
Ribeirao Preto,2018-05-30,32.42
Ribeirao Preto,2018-06-01,585.65
Ribeirao Preto,2018-06-02,263.38
Ribeirao Preto,2018-06-04,29.779999999999998
Ribeirao Preto,2018-06-06,43.0
Ribeirao Preto,2018-06-07,43.17
Ribeirao Preto,2018-06-08,166.41
Ribeirao Preto,2018-06-10,264.67
Ribeirao Preto,2018-06-11,208.08
Ribeirao Preto,2018-06-12,357.65
Ribeirao Preto,2018-06-13,966.62
Ribeirao Preto,2018-06-14,444.57
Ribeirao Preto,2018-06-17,283.9
Ribeirao Preto,2018-06-19,68.89
Ribeirao Preto,2018-06-20,719.3
Ribeirao Preto,2018-06-21,237.24
Ribeirao Preto,2018-06-23,60.42
Ribeirao Preto,2018-06-24,530.26
Ribeirao Preto,2018-06-25,123.51
Ribeirao Preto,2018-06-26,460.4
Ribeirao Preto,2018-06-27,68.97999999999999
Ribeirao Preto,2018-06-28,67.81
Ribeirao Preto,2018-06-29,42.42
Ribeirao Preto,2018-07-01,180.67
Ribeirao Preto,2018-07-02,586.53
Ribeirao Preto,2018-07-04,82.14
Ribeirao Preto,2018-07-08,285.96
Ribeirao Preto,2018-07-09,607.49
Ribeirao Preto,2018-07-11,142.82999999999998
Ribeirao Preto,2018-07-13,132.18
Ribeirao Preto,2018-07-15,151.2
Ribeirao Preto,2018-07-16,155.04000000000002
Ribeirao Preto,2018-07-17,660.6
Ribeirao Preto,2018-07-19,50.88
Ribeirao Preto,2018-07-20,387.34
Ribeirao Preto,2018-07-21,96.72
Ribeirao Preto,2018-07-23,126.37
Ribeirao Preto,2018-07-27,97.17
Ribeirao Preto,2018-07-30,62.69
Ribeirao Preto,2018-07-31,503.42
Ribeirao Preto,2018-08-01,210.83
Ribeirao Preto,2018-08-02,322.57000000000005
Ribeirao Preto,2018-08-03,252.53
Ribeirao Preto,2018-08-04,301.33000000000004
Ribeirao Preto,2018-08-05,68.55
Ribeirao Preto,2018-08-06,201.95999999999998
Ribeirao Preto,2018-08-07,112.71000000000001
Ribeirao Preto,2018-08-08,286.1
Ribeirao Preto,2018-08-09,407.4
Ribeirao Preto,2018-08-11,3814.78
Ribeirao Preto,2018-08-12,145.95
Ribeirao Preto,2018-08-13,463.9
Ribeirao Preto,2018-08-14,111.61000000000001
Ribeirao Preto,2018-08-15,88.58
Ribeirao Preto,2018-08-16,283.68
Ribeirao Preto,2018-08-17,157.6
Ribeirao Preto,2018-08-19,198.9
Ribeirao Preto,2018-08-21,179.06
Ribeirao Preto,2018-08-28,115.65
Ribeirao Vermelho,2017-10-04,134.81
Ribeirao Vermelho,2017-11-12,377.52000000000004
Ribeirao das Neves,2016-10-06,155.73
Ribeirao das Neves,2017-01-25,335.89
Ribeirao das Neves,2017-02-06,71.88
Ribeirao das Neves,2017-02-08,64.44
Ribeirao das Neves,2017-02-17,73.15
Ribeirao das Neves,2017-02-23,87.64
Ribeirao das Neves,2017-03-10,328.1
Ribeirao das Neves,2017-04-01,86.22
Ribeirao das Neves,2017-04-06,116.64
Ribeirao das Neves,2017-05-07,90.36999999999999
Ribeirao das Neves,2017-05-15,71.14
Ribeirao das Neves,2017-05-18,57.11
Ribeirao das Neves,2017-06-07,603.02
Ribeirao das Neves,2017-06-18,40.28
Ribeirao das Neves,2017-07-10,82.83
Ribeirao das Neves,2017-07-31,129.98
Ribeirao das Neves,2017-08-01,173.65
Ribeirao das Neves,2017-08-10,59.42
Ribeirao das Neves,2017-08-11,184.9
Ribeirao das Neves,2017-08-24,65.0
Ribeirao das Neves,2017-08-28,184.94
Ribeirao das Neves,2017-09-03,155.96999999999997
Ribeirao das Neves,2017-09-04,34.0
Ribeirao das Neves,2017-09-13,209.57999999999998
Ribeirao das Neves,2017-09-14,230.81
Ribeirao das Neves,2017-09-24,112.84
Ribeirao das Neves,2017-09-25,117.12
Ribeirao das Neves,2017-09-29,94.3
Ribeirao das Neves,2017-10-14,118.84
Ribeirao das Neves,2017-10-15,77.11
Ribeirao das Neves,2017-10-21,880.4
Ribeirao das Neves,2017-11-06,115.27000000000001
Ribeirao das Neves,2017-11-07,81.60000000000001
Ribeirao das Neves,2017-11-08,142.7
Ribeirao das Neves,2017-11-19,104.36999999999999
Ribeirao das Neves,2017-11-24,244.29000000000002
Ribeirao das Neves,2017-12-04,92.67999999999999
Ribeirao das Neves,2017-12-08,298.55
Ribeirao das Neves,2017-12-09,77.57
Ribeirao das Neves,2017-12-10,342.23999999999995
Ribeirao das Neves,2017-12-14,1216.94
Ribeirao das Neves,2017-12-15,183.70999999999998
Ribeirao das Neves,2017-12-19,459.64
Ribeirao das Neves,2018-01-03,240.68
Ribeirao das Neves,2018-01-06,155.22
Ribeirao das Neves,2018-01-08,298.25
Ribeirao das Neves,2018-01-12,49.1
Ribeirao das Neves,2018-01-17,107.18
Ribeirao das Neves,2018-01-18,101.35
Ribeirao das Neves,2018-01-22,174.29999999999998
Ribeirao das Neves,2018-01-30,218.35
Ribeirao das Neves,2018-01-31,137.96
Ribeirao das Neves,2018-02-02,265.6
Ribeirao das Neves,2018-02-04,34.089999999999996
Ribeirao das Neves,2018-02-09,93.32
Ribeirao das Neves,2018-02-12,128.64
Ribeirao das Neves,2018-02-18,1861.17
Ribeirao das Neves,2018-02-20,217.97
Ribeirao das Neves,2018-02-25,84.24
Ribeirao das Neves,2018-02-27,335.98
Ribeirao das Neves,2018-03-03,68.23
Ribeirao das Neves,2018-03-09,148.16
Ribeirao das Neves,2018-03-19,357.2
Ribeirao das Neves,2018-03-20,70.93
Ribeirao das Neves,2018-04-12,128.04
Ribeirao das Neves,2018-04-16,47.510000000000005
Ribeirao das Neves,2018-04-23,106.17
Ribeirao das Neves,2018-04-24,200.13
Ribeirao das Neves,2018-04-26,31.51
Ribeirao das Neves,2018-05-03,128.25
Ribeirao das Neves,2018-05-07,253.93
Ribeirao das Neves,2018-05-11,386.5
Ribeirao das Neves,2018-05-13,60.42
Ribeirao das Neves,2018-05-14,99.33
Ribeirao das Neves,2018-05-16,103.86
Ribeirao das Neves,2018-05-19,133.25
Ribeirao das Neves,2018-05-21,35.0
Ribeirao das Neves,2018-05-22,332.16
Ribeirao das Neves,2018-05-29,115.11999999999999
Ribeirao das Neves,2018-05-31,100.33999999999999
Ribeirao das Neves,2018-06-04,110.77
Ribeirao das Neves,2018-06-09,467.25
Ribeirao das Neves,2018-06-14,205.43
Ribeirao das Neves,2018-06-18,59.050000000000004
Ribeirao das Neves,2018-06-28,176.54000000000002
Ribeirao das Neves,2018-06-29,31.0
Ribeirao das Neves,2018-07-01,71.33
Ribeirao das Neves,2018-07-05,266.89
Ribeirao das Neves,2018-07-11,257.36
Ribeirao das Neves,2018-07-15,27.95
Ribeirao das Neves,2018-07-17,125.41000000000001
Ribeirao das Neves,2018-07-26,193.54000000000002
Ribeirao das Neves,2018-07-29,116.94
Ribeirao das Neves,2018-08-01,364.99
Ribeirao das Neves,2018-08-03,35.0
Ribeirao das Neves,2018-08-05,125.42
Ribeirao das Neves,2018-08-08,105.53999999999999
Ribeirao das Neves,2018-08-12,106.86999999999999
Ribeirao das Neves,2018-08-17,35.19
Ribeirao das Neves,2018-08-28,68.61
Ribeirao do Largo,2018-01-29,51.69
Ribeirao do Pinhal,2018-03-21,79.28999999999999
Ribeirao do Pinhal,2018-05-13,116.84
Ribeirao do Pinhal,2018-07-01,89.97
Ribeirao do Pinhal,2018-07-31,107.41
Ribeirao do Sul,2017-07-10,64.51
Ribeirao do Sul,2017-10-20,154.62
Ribeirao do Sul,2017-12-11,244.09
Ribeirao do Sul,2018-02-15,91.27
Ribeirao dos Indios,2018-05-23,83.75
